"Date","Price","Open","High","Low","Vol.","Change %"
"01/06/2019","81.77","80.10","82.02","79.81","556.09K","2.31%"
"12/30/2018","79.92","79.10","80.06","77.41","747.52K","2.03%"
"12/23/2018","78.33","76.25","79.34","74.72","2.15M","2.37%"
"12/16/2018","76.52","81.86","82.04","76.40","1.27M","-6.61%"
"12/09/2018","81.94","82.67","84.37","81.34","1.06M","-1.17%"
"12/02/2018","82.91","87.56","87.65","82.45","1.49M","-3.83%"
"11/25/2018","86.21","84.28","86.39","83.96","1.45M","3.52%"
"11/18/2018","83.28","85.83","85.83","82.99","528.42K","-3.00%"
"11/11/2018","85.86","86.68","86.68","84.22","227.11K","-1.40%"
"11/04/2018","87.08","86.09","88.14","85.77","343.58K","1.52%"
"10/28/2018","85.78","84.85","86.82","82.90","324.24K","2.79%"
"10/21/2018","83.45","86.81","86.91","82.62","901.25K","-3.77%"
"10/14/2018","86.72","86.71","88.21","86.30","237.85K","-0.14%"
"10/07/2018","86.84","89.83","90.39","85.49","272.81K","-4.05%"
"09/30/2018","90.51","92.29","92.44","89.99","211.76K","-1.41%"
"09/23/2018","91.80","92.21","92.84","91.61","252.92K","-0.76%"
"09/16/2018","92.50","91.25","92.67","90.78","98.93K","1.53%"
"09/09/2018","91.11","90.19","91.19","89.78","407.83K","1.59%"
"09/02/2018","89.68","90.87","90.93","89.50","95.41K","-1.58%"
"08/26/2018","91.12","91.24","92.14","90.94","94.03K","0.45%"
"08/19/2018","90.71","90.00","90.75","89.86","81.20K","1.24%"
"08/12/2018","89.60","89.23","89.86","88.25","57.07K","0.18%"
"08/05/2018","89.44","90.12","91.00","89.30","71.42K","-0.93%"
"07/29/2018","90.28","90.26","90.48","89.26","93.11K","0.23%"
"07/22/2018","90.07","89.44","90.75","89.44","73.36K","0.57%"
"07/15/2018","89.56","89.23","89.77","88.92","112.74K","0.19%"
"07/08/2018","89.39","89.02","89.56","88.39","210.07K","0.95%"
"07/01/2018","88.55","86.60","88.57","86.60","118.60K","1.25%"
"06/24/2018","87.46","88.04","88.04","86.45","136.02K","-1.18%"
"06/17/2018","88.50","89.64","90.01","87.75","122.05K","-2.07%"
"06/10/2018","90.37","90.63","90.94","89.87","175.85K","-0.13%"
"06/03/2018","90.49","89.72","90.60","89.49","270.29K","1.31%"
"05/27/2018","89.32","88.19","89.38","87.48","172.12K","0.21%"
"05/20/2018","89.13","90.04","90.31","88.88","254.44K","-0.38%"
"05/13/2018","89.47","90.32","90.38","89.17","236.30K","-0.43%"
"05/06/2018","89.86","88.40","90.05","87.95","60.27K","2.02%"
"04/29/2018","88.08","88.36","88.47","86.54","95.00K","-0.14%"
"04/22/2018","88.20","88.44","88.77","86.74","46.22K","-0.08%"
"04/15/2018","88.27","88.38","89.46","88.09","132.19K","0.54%"
"04/08/2018","87.80","86.72","88.48","86.56","105.78K","1.90%"
"04/01/2018","86.16","86.86","87.76","84.75","264.95K","-1.11%"
"03/25/2018","87.13","86.46","87.60","85.61","263.73K","2.22%"
"03/18/2018","85.24","89.24","89.33","85.16","123.79K","-4.78%"
"03/11/2018","89.52","90.54","90.80","89.35","125.69K","-0.84%"
"03/04/2018","90.28","87.33","90.36","87.30","85.58K","2.88%"
"02/25/2018","87.75","90.23","90.79","86.65","159.39K","-2.43%"
"02/18/2018","89.94","89.19","89.94","88.45","201.66K","0.28%"
"02/11/2018","89.69","86.59","89.90","86.41","465.52K","4.11%"
"02/04/2018","86.15","89.78","90.34","83.57","397.66K","-5.04%"
"01/28/2018","90.72","93.77","93.91","90.72","249.46K","-3.56%"
"01/21/2018","94.07","92.44","94.23","92.30","117.83K","1.93%"
"01/14/2018","92.29","92.07","92.36","91.35","122.02K","0.70%"
"01/07/2018","91.65","90.29","91.68","90.13","227.41K","1.36%"
"12/31/2017","90.42","88.42","90.42","88.21","251.95K","2.62%"
"12/24/2017","88.11","87.95","88.53","87.82","105.37K","0.01%"
"12/17/2017","88.10","88.65","88.86","87.56","472.53K","0.17%"
"12/10/2017","87.95","87.72","88.31","87.54","177.07K","0.42%"
"12/03/2017","87.58","87.82","87.97","86.79","159.42K","0.19%"
"11/26/2017","87.41","86.73","87.76","86.58","117.06K","0.61%"
"11/19/2017","86.88","85.86","86.89","85.53","145.25K","1.28%"
"11/12/2017","85.78","85.50","86.04","85.00","65.89K","-0.21%"
"11/05/2017","85.96","86.18","86.48","85.50","53.89K","-0.10%"
"10/29/2017","86.05","85.69","86.25","85.55","67.39K","0.44%"
"10/22/2017","85.67","85.92","85.92","84.90","192.10K","-0.10%"
"10/15/2017","85.76","85.55","85.79","85.16","250.83K","0.35%"
"10/08/2017","85.46","84.84","85.53","84.53","132.43K","0.86%"
"10/01/2017","84.73","84.13","84.94","84.13","129.32K","0.76%"
"09/24/2017","84.09","83.62","84.20","83.24","62.35K","0.30%"
"09/17/2017","83.84","83.61","83.99","83.50","161.51K","0.36%"
"09/10/2017","83.54","82.97","83.57","82.97","98.60K","1.29%"
"09/03/2017","82.48","82.31","82.65","81.63","27.60K","0.07%"
"08/27/2017","82.42","81.89","82.61","81.09","62.21K","1.02%"
"08/20/2017","81.59","80.97","81.93","80.75","47.62K","0.75%"
"08/13/2017","80.98","81.84","82.13","80.90","45.92K","-0.11%"
"08/06/2017","81.07","82.54","82.84","81.04","123.95K","-1.88%"
"07/30/2017","82.62","82.36","82.76","82.10","157.23K","0.47%"
"07/23/2017","82.23","81.80","82.53","81.75","80.50K","0.37%"
"07/16/2017","81.93","81.63","82.27","81.44","40.61K","0.32%"
"07/09/2017","81.67","80.23","81.67","80.10","42.88K","1.76%"
"07/02/2017","80.26","80.44","80.68","79.81","34.97K","-0.09%"
"06/25/2017","80.33","80.84","81.20","79.87","119.12K","-0.30%"
"06/18/2017","80.57","81.63","82.00","80.26","900.60K","-1.12%"
"06/11/2017","81.48","81.23","81.93","80.72","144.89K","0.14%"
"06/04/2017","81.37","81.75","81.75","81.00","103.01K","-0.60%"
"05/28/2017","81.86","80.78","81.89","80.66","131.91K","1.21%"
"05/21/2017","80.88","80.29","81.02","80.29","277.77K","0.99%"
"05/14/2017","80.09","80.28","80.80","79.02","168.68K","0.33%"
"05/07/2017","79.83","80.02","80.03","79.40","329.39K","-0.31%"
"04/30/2017","80.08","79.42","80.11","79.14","100.09K","1.14%"
"04/23/2017","79.18","78.67","79.55","78.67","172.33K","2.06%"
"04/16/2017","77.58","77.15","77.86","77.08","141.88K","0.78%"
"04/09/2017","76.98","77.69","77.90","76.95","79.49K","-0.88%"
"04/02/2017","77.66","77.95","78.23","77.39","293.24K","-0.27%"
"03/26/2017","77.87","76.97","79.43","76.95","103.54K","0.48%"
"03/19/2017","77.50","78.09","78.47","77.15","341.56K","-0.79%"
"03/12/2017","78.12","77.60","78.43","77.10","395.33K","0.87%"
"03/05/2017","77.45","77.43","77.58","76.82","39.10K","-0.27%"
"02/26/2017","77.66","77.00","78.08","76.88","160.00K","0.60%"
"02/19/2017","77.20","76.92","77.52","76.84","57.82K","0.40%"
"02/12/2017","76.89","76.20","76.99","76.06","195.05K","1.18%"
"02/05/2017","75.99","75.51","76.12","75.21","91.71K","0.53%"
"01/29/2017","75.59","75.26","75.76","74.67","75.29K","0.04%"
"01/22/2017","75.56","74.59","75.82","74.35","136.65K","1.23%"
"01/15/2017","74.64","75.00","75.00","74.15","82.59K","-0.40%"
"01/08/2017","74.94","74.41","74.97","74.24","131.95K","0.20%"
"01/01/2017","74.79","73.77","74.86","73.38","224.50K","2.34%"
"12/25/2016","73.08","73.58","73.71","72.92","968.93K","-0.69%"
"12/18/2016","73.59","74.32","74.45","73.25","94.40K","-0.46%"
"12/11/2016","73.93","74.32","75.42","73.87","206.50K","-0.36%"
"12/04/2016","74.20","72.54","74.28","72.40","182.92K","2.77%"
"11/27/2016","72.20","72.34","72.58","71.93","155.03K","-0.17%"
"11/20/2016","72.32","71.95","72.69","71.73","58.71K","1.09%"
"11/13/2016","71.54","71.31","71.88","71.07","90.90K","0.15%"
"11/06/2016","71.43","70.89","72.00","70.66","235.18K","2.41%"
"10/30/2016","69.75","71.34","71.37","69.67","124.70K","-2.22%"
"10/23/2016","71.33","71.91","71.94","71.08","200.42K","-0.45%"
"10/16/2016","71.65","71.17","71.89","70.95","181.43K","0.73%"
"10/09/2016","71.13","72.33","72.55","70.47","76.75K","-1.19%"
"10/02/2016","71.99","72.36","72.65","71.71","85.38K","-0.92%"
"09/25/2016","72.66","71.94","72.73","71.80","63.31K","0.25%"
"09/18/2016","72.48","71.76","73.24","71.20","229.89K","1.65%"
"09/11/2016","71.30","71.70","72.62","70.83","882.16K","-0.42%"
"09/04/2016","71.60","73.17","74.60","71.57","667.97K","-2.01%"
"08/28/2016","73.07","72.43","73.19","72.11","42.00K","0.98%"
"08/21/2016","72.36","72.61","73.40","72.03","78.45K","-0.78%"
"08/14/2016","72.93","73.21","73.26","72.46","90.32K","0.00%"
"08/07/2016","72.93","72.39","73.06","72.05","168.80K","1.17%"
"07/31/2016","72.09","72.06","72.25","71.10","97.48K","-0.17%"
"07/24/2016","72.21","71.62","72.26","70.96","81.23K","0.81%"
"07/17/2016","71.63","71.21","71.76","70.93","84.51K","0.53%"
"07/10/2016","71.25","70.27","71.70","70.19","41.01K","2.14%"
"07/03/2016","69.76","69.24","69.81","68.14","208.68K","0.35%"
"06/26/2016","69.52","66.75","70.00","65.57","230.66K","3.04%"
"06/19/2016","67.47","70.86","71.46","66.62","166.07K","-3.12%"
"06/12/2016","69.64","69.75","70.14","68.23","82.35K","-0.78%"
"06/05/2016","70.19","71.20","72.10","70.00","76.11K","-1.36%"
"05/29/2016","71.16","71.56","71.56","70.56","102.71K","0.47%"
"05/22/2016","70.83","69.24","70.98","69.16","152.00K","1.97%"
"05/15/2016","69.46","69.46","70.13","68.54","144.20K","0.61%"
"05/08/2016","69.04","69.35","70.55","69.00","141.12K","-0.32%"
"05/01/2016","69.26","70.85","71.05","69.01","95.85K","-1.21%"
"04/24/2016","70.11","71.10","71.70","69.87","116.44K","-1.79%"
"04/17/2016","71.39","69.95","71.87","69.94","144.69K","1.56%"
"04/10/2016","70.29","69.37","70.64","68.65","174.41K","1.94%"
"04/03/2016","68.95","69.20","69.52","68.03","390.20K","-0.36%"
"03/27/2016","69.20","68.90","69.99","68.24","338.85K","1.07%"
"03/20/2016","68.47","69.33","69.36","67.87","209.13K","-0.94%"
"03/13/2016","69.12","68.45","69.45","67.62","166.64K","0.73%"
"03/06/2016","68.62","67.29","68.68","66.62","207.64K","1.21%"
"02/28/2016","67.80","65.33","68.00","64.97","191.85K","4.18%"
"02/21/2016","65.08","65.10","65.81","63.34","173.76K","1.20%"
"02/14/2016","64.31","63.03","65.11","62.80","374.65K","3.51%"
"02/07/2016","62.13","62.35","62.68","60.52","469.42K","-1.91%"
"01/31/2016","63.34","64.70","65.61","63.16","329.03K","-3.08%"
"01/24/2016","65.35","63.93","65.35","63.10","153.23K","1.81%"
"01/17/2016","64.19","63.77","64.29","60.81","160.08K","1.99%"
"01/10/2016","62.94","65.39","65.66","62.43","85.26K","-2.89%"
"01/03/2016","64.81","68.02","68.60","64.57","1.76M","-6.88%"
