"","Date","Price","Open","High","Low","Vol.","Return"
"97",2017-11-05,1276.14,"1,269.52","1,288.41","1,266.08",NA,0.5
"98",2017-11-12,1294.37,"1,274.81","1,297.04","1,270.60",NA,1.43
"99",2017-11-19,1288.22,"1,293.01","1,295.12","1,275.25",NA,-0.48
"100",2017-11-26,1280.26,"1,288.58","1,299.21","1,270.19",NA,-0.62
"101",2017-12-03,1248.14,"1,273.22","1,277.54","1,244.10",NA,-2.51
"102",2017-12-10,1255.26,"1,247.27","1,261.89","1,236.00",NA,0.57
"103",2017-12-17,1275.01,"1,253.80","1,276.38","1,252.70",NA,1.57
"104",2017-12-24,1302.55,"1,274.95","1,307.69","1,273.30",NA,2.16
"105",2017-12-31,1320.21,"1,302.89","1,326.26","1,302.85",NA,1.36
"106",2018-01-07,1338.4,"1,320.02","1,339.40","1,307.97",NA,1.38
"107",2018-01-14,1331.8,"1,336.94","1,344.82","1,324.09",NA,-0.49
"108",2018-01-21,1350.14,"1,334.86","1,366.45","1,328.69",NA,1.38
"109",2018-01-28,1332.98,"1,349.74","1,352.33","1,327.21",NA,-1.27
"110",2018-02-04,1316.69,"1,331.99","1,346.05","1,306.86",NA,-1.22
"111",2018-02-11,1347.86,"1,315.07","1,361.84","1,314.14",NA,2.37
"112",2018-02-18,1328.94,"1,347.19","1,351.03","1,320.68",NA,-1.4
"113",2018-02-25,1322.2,"1,327.53","1,340.88","1,302.64",NA,-0.51
"114",2018-03-04,1323.7,"1,323.75","1,340.49","1,313.05",NA,0.11
"115",2018-03-11,1314,"1,324.31","1,331.02","1,310.31",NA,-0.73
"116",2018-03-18,1347.22,"1,314.02","1,350.66","1,307.37",NA,2.53
"117",2018-03-25,1325,"1,348.51","1,357.66","1,322.21",NA,-1.65
"118",2018-04-01,1333.2,"1,326.11","1,348.37","1,321.47",NA,0.62
"119",2018-04-08,1345.46,"1,333.22","1,365.68","1,327.06",NA,0.92
"120",2018-04-15,1335.12,"1,344.61","1,356.14","1,335.07",NA,-0.77
"121",2018-04-22,1322.8,"1,335.71","1,336.29","1,315.96",NA,-0.92
"122",2018-04-29,1315.05,"1,322.80","1,325.33","1,301.91",NA,-0.59
"123",2018-05-06,1318.22,"1,315.18","1,326.49","1,304.64",NA,0.24
"124",2018-05-13,1292.5,"1,319.16","1,323.36","1,286.41",NA,-1.95
"125",2018-05-20,1301.61,"1,290.95","1,308.24","1,282.20",NA,0.7
"126",2018-05-27,1293.14,"1,298.74","1,306.87","1,289.52",NA,-0.65
"127",2018-06-03,1298.75,"1,293.51","1,303.83","1,290.13",NA,0.43
"128",2018-06-10,1279.84,"1,299.61","1,310.14","1,275.85",NA,-1.46
"129",2018-06-17,1269.28,"1,279.55","1,284.85","1,261.63",NA,-0.83
"130",2018-06-24,1253,"1,272.41","1,273.29","1,246.07",NA,-1.28
"131",2018-07-01,1254.99,"1,253.89","1,261.88","1,238.11",NA,0.16
"132",2018-07-08,1241.52,"1,255.24","1,266.39","1,237.10",NA,-1.07
"133",2018-07-15,1231.76,"1,241.41","1,245.93","1,211.47",NA,-0.79
"134",2018-07-22,1223.38,"1,231.30","1,235.57","1,217.34",NA,-0.68
"135",2018-07-29,1213.43,"1,222.96","1,228.72","1,204.40",NA,-0.81
"136",2018-08-05,1211.3,"1,213.71","1,218.30","1,205.85",NA,-0.18
"137",2018-08-12,1184.77,"1,211.28","1,214.25","1,160.38",NA,-2.19
"138",2018-08-19,1205.97,"1,183.78","1,208.87","1,182.70",NA,1.79
"139",2018-08-26,1201.09,"1,206.94","1,214.66","1,196.33",NA,-0.4
"140",2018-09-02,1195.86,"1,200.34","1,207.47","1,189.70",NA,-0.44
"141",2018-09-09,1193.71,"1,195.07","1,213.05","1,187.61",NA,-0.18
"142",2018-09-16,1199.55,"1,193.24","1,211.47","1,191.97",NA,0.49
"143",2018-09-23,1192.09,"1,198.59","1,204.51","1,180.74",NA,-0.62
"144",2018-09-30,1202.86,"1,192.21","1,208.72","1,184.62",NA,0.9
"145",2018-10-07,1217.93,"1,203.16","1,226.67","1,183.44",NA,1.25
"146",2018-10-14,1226.32,"1,217.51","1,233.72","1,217.47",NA,0.69
"147",2018-10-21,1233.59,"1,228.38","1,243.73","1,220.08",NA,0.59
"148",2018-10-28,1232.89,"1,234.17","1,237.80","1,211.93",NA,-0.06
"149",2018-11-04,1209.6,"1,233.36","1,236.31","1,206.52",NA,-1.89
"150",2018-11-11,1221.47,"1,209.47","1,225.37","1,195.98",NA,0.98
"151",2018-11-18,1223.19,"1,222.44","1,230.82","1,218.20",NA,0.14
"152",2018-11-25,1221.97,"1,223.99","1,229.05","1,210.74",NA,-0.1
"153",2018-12-02,1248.1,"1,223.42","1,250.42","1,221.39",NA,2.14
"154",2018-12-09,1238.21,"1,250.45","1,250.64","1,232.48",NA,-0.79
"155",2018-12-16,1255.92,"1,237.60","1,266.70","1,235.69",NA,1.43
"156",2018-12-23,1280.67,"1,258.65","1,282.34","1,257.96",NA,1.97
"157",2018-12-30,1284.83,"1,280.20","1,298.68","1,276.66",NA,0.32
"158",2019-01-06,1287.5,"1,286.01","1,297.47","1,279.10",NA,0.21
"159",2019-01-13,1281.11,"1,287.70","1,296.21","1,280.49",NA,-0.5
"160",2019-01-20,1303.14,"1,281.64","1,303.78","1,276.58",NA,1.72
"161",2019-01-27,1317.93,"1,303.82","1,326.65","1,297.54",NA,1.13
"162",2019-02-03,1313.99,"1,318.13","1,319.11","1,302.53",NA,-0.3
"163",2019-02-10,1321.01,"1,314.55","1,322.76","1,302.88",NA,0.53
"164",2019-02-17,1327.71,"1,321.41","1,347.11","1,320.60",NA,0.51
"165",2019-02-24,1293.31,"1,328.89","1,332.80","1,290.24",NA,-2.59
"166",2019-03-03,1298.01,"1,293.61","1,300.85","1,281.10",NA,0.36
"167",2019-03-10,1301.13,"1,298.85","1,311.56","1,290.34",NA,0.24
"168",2019-03-17,1313.13,"1,302.34","1,320.62","1,298.19",NA,0.92
"169",2019-03-24,1291.9,"1,313.35","1,324.57","1,286.77",NA,-1.62
"170",2019-03-31,1291.3,"1,291.48","1,297.23","1,280.91",NA,-0.05
"171",2019-04-07,1290,"1,291.80","1,310.96","1,289.66",NA,-0.1
"172",2019-04-14,1275.01,"1,290.60","1,292.08","1,271.07",NA,-1.16
"173",2019-04-21,1285.85,"1,275.83","1,289.01","1,266.25",NA,0.85
